"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","ESTBASE2010_CIV","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV"
40,3,5,37,North Carolina,1,30 - 39,609715,607554,600331,595086,594528,595746
40,3,5,37,North Carolina,1,40 - 49,664267,664452,666672,664438,658699,650950
40,3,5,37,North Carolina,1,50 - 59,608328,610981,623710,634119,643662,652208
40,3,5,37,North Carolina,1,60 - 69,443147,446382,464099,481005,494034,509787
40,3,5,37,North Carolina,1,70 - 79,228010,229495,237831,247982,262576,274896
40,3,5,37,North Carolina,1,80 - 89,107838,107838,112303,116768,120444,124323
40,3,5,37,North Carolina,1,999,4554254,4563112,4611650,4655716,4703440,4749960
40,3,5,37,North Carolina,2,0 - 9,620212,619919,618067,616619,615154,613201
40,3,5,37,North Carolina,2,10 - 19,628920,629701,632319,633709,635434,638175
40,3,5,37,North Carolina,2,20 - 29,633686,635122,643916,649436,657221,665667
40,3,5,37,North Carolina,2,30 - 39,647401,645415,639835,637762,639641,641818
40,3,5,37,North Carolina,2,40 - 49,694208,694765,698007,696968,692658,685846
40,3,5,37,North Carolina,2,50 - 59,661564,664386,677337,687194,696453,704411
40,3,5,37,North Carolina,2,60 - 69,497917,501794,523195,543219,560087,579882
40,3,5,37,North Carolina,2,70 - 79,290212,291495,299887,310305,325349,338995
40,3,5,37,North Carolina,2,80 - 89,205067,205067,208497,212876,216322,219679
40,3,5,37,North Carolina,2,999,4879187,4888551,4941060,4988088,5038319,5087674
40,2,4,38,North Dakota,0,0 - 9,84671,85045,87461,91405,95884,99409
40,2,4,38,North Dakota,0,10 - 19,86855,86942,87486,88216,90538,91899
40,2,4,38,North Dakota,0,20 - 29,104109,104637,107829,112488,118681,122789
40,2,4,38,North Dakota,0,30 - 39,76156,76636,78949,83061,88480,92703
40,2,4,38,North Dakota,0,40 - 49,83903,83379,81606,80417,79877,79239
40,2,4,38,North Dakota,0,50 - 59,96148,96419,97592,98158,98824,98934
40,2,4,38,North Dakota,0,60 - 69,61899,62443,65447,68419,71151,74042
40,2,4,38,North Dakota,0,70 - 79,39213,39082,39181,39159,39899,40661
40,2,4,38,North Dakota,0,80 - 89,32236,32236,32656,32711,32791,32755
40,2,4,38,North Dakota,0,999,665190,666879,678207,694034,716125,732431
40,2,4,38,North Dakota,1,0 - 9,43341,43536,44731,46794,49105,50996
40,2,4,38,North Dakota,1,10 - 19,44665,44768,45145,45576,46751,47367
40,2,4,38,North Dakota,1,20 - 29,54383,54649,56540,59392,63256,65833
40,2,4,38,North Dakota,1,30 - 39,39276,39584,41030,43440,46502,48932
40,2,4,38,North Dakota,1,40 - 49,42478,42209,41334,40917,40995,40789
40,2,4,38,North Dakota,1,50 - 59,48876,49010,49574,49782,50097,50324
40,2,4,38,North Dakota,1,60 - 69,31200,31493,33083,34775,36320,37747
40,2,4,38,North Dakota,1,70 - 79,17760,17718,17826,17952,18484,19011
40,2,4,38,North Dakota,1,80 - 89,11765,11765,12013,12106,12193,12133
40,2,4,38,North Dakota,1,999,333744,334781,341276,350734,363703,373132
40,2,4,38,North Dakota,2,0 - 9,41330,41509,42730,44611,46779,48413
40,2,4,38,North Dakota,2,10 - 19,42190,42174,42341,42640,43787,44532
40,2,4,38,North Dakota,2,20 - 29,49726,49988,51289,53096,55425,56956
40,2,4,38,North Dakota,2,30 - 39,36880,37052,37919,39621,41978,43771
40,2,4,38,North Dakota,2,40 - 49,41425,41170,40272,39500,38882,38450
40,2,4,38,North Dakota,2,50 - 59,47272,47409,48018,48376,48727,48610
40,2,4,38,North Dakota,2,60 - 69,30699,30950,32364,33644,34831,36295
40,2,4,38,North Dakota,2,70 - 79,21453,21364,21355,21207,21415,21650
40,2,4,38,North Dakota,2,80 - 89,20471,20471,20643,20605,20598,20622
40,2,4,38,North Dakota,2,999,331446,332098,336931,343300,352422,359299
40,2,3,39,Ohio,0,0 - 9,1468745,1463275,1445970,1434050,1426722,1418710
40,2,3,39,Ohio,0,10 - 19,1598282,1595374,1576790,1554551,1539326,1528514
40,2,3,39,Ohio,0,20 - 29,1476933,1480767,1494237,1506590,1522164,1535733
40,2,3,39,Ohio,0,30 - 39,1405975,1402245,1386456,1381075,1388586,1397793
40,2,3,39,Ohio,0,40 - 49,1614267,1609276,1584517,1553082,1518717,1481577
40,2,3,39,Ohio,0,50 - 59,1673581,1677997,1693050,1698936,1699401,1694855
40,2,3,39,Ohio,0,60 - 69,1144284,1153950,1197512,1237613,1268979,1313052
40,2,3,39,Ohio,0,70 - 79,668922,669909,676884,692191,716210,733012
40,2,3,39,Ohio,0,80 - 89,474381,474381,478959,481143,481342,481093
40,2,3,39,Ohio,0,999,11525370,11529076,11534375,11539231,11561447,11584339
40,2,3,39,Ohio,1,0 - 9,750120,747211,738235,732768,729066,724834
40,2,3,39,Ohio,1,10 - 19,817058,815848,806872,795466,787523,782250
40,2,3,39,Ohio,1,20 - 29,738138,740242,747723,755226,764975,773326
40,2,3,39,Ohio,1,30 - 39,697336,695510,687895,685460,689438,693983
40,2,3,39,Ohio,1,40 - 49,796411,794077,782507,767873,751661,734086
40,2,3,39,Ohio,1,50 - 59,817905,819995,827352,830081,830139,828052
40,2,3,39,Ohio,1,60 - 69,544226,549010,570615,590487,605968,627520
40,2,3,39,Ohio,1,70 - 79,293858,294540,298457,306748,318762,327100
40,2,3,39,Ohio,1,80 - 89,167819,167819,171352,173354,174678,175751
40,2,3,39,Ohio,1,999,5622871,5625303,5631008,5637463,5652210,5666902
40,2,3,39,Ohio,2,0 - 9,718625,716064,707735,701282,697656,693876
40,2,3,39,Ohio,2,10 - 19,781224,779526,769918,759085,751803,746264
40,2,3,39,Ohio,2,20 - 29,738795,740525,746514,751364,757189,762407
40,2,3,39,Ohio,2,30 - 39,708639,706735,698561,695615,699148,703810
40,2,3,39,Ohio,2,40 - 49,817856,815199,802010,785209,767056,747491
40,2,3,39,Ohio,2,50 - 59,855676,858002,865698,868855,869262,866803
40,2,3,39,Ohio,2,60 - 69,600058,604940,626897,647126,663011,685532
40,2,3,39,Ohio,2,70 - 79,375064,375369,378427,385443,397448,405912
40,2,3,39,Ohio,2,80 - 89,306562,306562,307607,307789,306664,305342
40,2,3,39,Ohio,2,999,5902499,5903773,5903367,5901768,5909237,5917437
40,3,7,40,Oklahoma,0,0 - 9,523466,524511,526898,529467,533952,535123
40,3,7,40,Oklahoma,0,10 - 19,515827,515799,514907,514028,515989,518394
40,3,7,40,Oklahoma,0,20 - 29,521629,523030,529870,537499,541683,544561
40,3,7,40,Oklahoma,0,30 - 39,467439,468219,471851,479858,491104,499410
40,3,7,40,Oklahoma,0,40 - 49,487094,486124,480046,473525,467164,460520
40,3,7,40,Oklahoma,0,50 - 59,500099,502155,508314,513230,516580,516499
40,3,7,40,Oklahoma,0,60 - 69,363925,366190,376544,386583,395210,405203
40,3,7,40,Oklahoma,0,70 - 79,216176,216829,220561,225515,232717,239001
40,3,7,40,Oklahoma,0,80 - 89,131291,131291,133264,135343,137477,139263
40,3,7,40,Oklahoma,0,999,3726946,3734829,3762255,3795048,3831876,3857974
40,3,7,40,Oklahoma,1,0 - 9,267622,268122,269160,270478,272466,273192
40,3,7,40,Oklahoma,1,10 - 19,264042,264210,264172,263985,264863,265819
40,3,7,40,Oklahoma,1,20 - 29,262667,262796,265805,270202,273036,275284
40,3,7,40,Oklahoma,1,30 - 39,234901,234893,236662,240826,246455,250260
40,3,7,40,Oklahoma,1,40 - 49,242680,242096,239208,235983,232803,229854
40,3,7,40,Oklahoma,1,50 - 59,244702,245692,248789,251332,253245,253046
40,3,7,40,Oklahoma,1,60 - 69,173883,174926,179940,184689,188724,193561
40,3,7,40,Oklahoma,1,70 - 79,97254,97635,99636,102192,105781,108820
40,3,7,40,Oklahoma,1,80 - 89,48496,48496,49834,51033,52275,53353
40,3,7,40,Oklahoma,1,999,1836247,1839262,1853206,1870720,1889648,1903189
40,3,7,40,Oklahoma,2,0 - 9,255844,256389,257738,258989,261486,261931
40,3,7,40,Oklahoma,2,10 - 19,251785,251589,250735,250043,251126,252575
40,3,7,40,Oklahoma,2,20 - 29,258962,260234,264065,267297,268647,269277
40,3,7,40,Oklahoma,2,30 - 39,232538,233326,235189,239032,244649,249150
40,3,7,40,Oklahoma,2,40 - 49,244414,244028,240838,237542,234361,230666
40,3,7,40,Oklahoma,2,50 - 59,255397,256463,259525,261898,263335,263453
40,3,7,40,Oklahoma,2,60 - 69,190042,191264,196604,201894,206486,211642
40,3,7,40,Oklahoma,2,70 - 79,118922,119194,120925,123323,126936,130181
40,3,7,40,Oklahoma,2,80 - 89,82795,82795,83430,84310,85202,85910
40,3,7,40,Oklahoma,2,999,1890699,1895567,1909049,1924328,1942228,1954785
40,4,9,41,Oregon,0,0 - 9,474770,473706,472211,470991,469818,470347
40,4,9,41,Oregon,0,10 - 19,497329,495907,490860,487140,484165,484679
40,4,9,41,Oregon,0,20 - 29,515922,517270,523392,526491,528427,533382
40,4,9,41,Oregon,0,30 - 39,508932,509559,512167,518807,526887,536193
40,4,9,41,Oregon,0,40 - 49,510453,510644,509400,506967,503208,502096
40,4,9,41,Oregon,0,50 - 59,549507,550292,551274,549673,545612,540742
40,4,9,41,Oregon,0,60 - 69,405990,410807,431306,451340,467848,486257
40,4,9,41,Oregon,0,70 - 79,211794,213246,220096,229749,243687,257216
40,4,9,41,Oregon,0,80 - 89,151891,151891,153663,154886,155922,156467
40,4,9,41,Oregon,0,999,3826588,3833934,3864369,3896044,3925574,3967379
40,4,9,41,Oregon,1,0 - 9,242987,242466,241703,241032,240401,240562
40,4,9,41,Oregon,1,10 - 19,254726,253933,251257,249332,247656,247759
40,4,9,41,Oregon,1,20 - 29,260179,260802,263830,265721,266887,269666
40,4,9,41,Oregon,1,30 - 39,257746,257904,258516,261164,265023,269611
40,4,9,41,Oregon,1,40 - 49,255655,255891,255832,255408,253927,253914
40,4,9,41,Oregon,1,50 - 59,267658,268000,268298,267470,265702,263628
40,4,9,41,Oregon,1,60 - 69,197139,199415,209164,218645,225877,234281
40,4,9,41,Oregon,1,70 - 79,98373,99181,102694,107493,114348,120927
40,4,9,41,Oregon,1,80 - 89,57531,57531,58846,59734,60547,61271
40,4,9,41,Oregon,1,999,1891994,1895460,1910140,1925999,1940368,1961619
40,4,9,41,Oregon,2,0 - 9,231783,231240,230508,229959,229417,229785
40,4,9,41,Oregon,2,10 - 19,242603,241974,239603,237808,236509,236920
40,4,9,41,Oregon,2,20 - 29,255743,256468,259562,260770,261540,263716
40,4,9,41,Oregon,2,30 - 39,251186,251655,253651,257643,261864,266582
40,4,9,41,Oregon,2,40 - 49,254798,254753,253568,251559,249281,248182
40,4,9,41,Oregon,2,50 - 59,281849,282292,282976,282203,279910,277114
40,4,9,41,Oregon,2,60 - 69,208851,211392,222142,232695,241971,251976
40,4,9,41,Oregon,2,70 - 79,113421,114065,117402,122256,129339,136289
40,4,9,41,Oregon,2,80 - 89,94360,94360,94817,95152,95375,95196
40,4,9,41,Oregon,2,999,1934594,1938474,1954229,1970045,1985206,2005760
40,1,2,42,Pennsylvania,0,0 - 9,1483173,1480520,1473942,1468683,1462225,1454767
40,1,2,42,Pennsylvania,0,10 - 19,1696348,1691163,1669748,1644491,1621302,1603710
40,1,2,42,Pennsylvania,0,20 - 29,1651951,1658264,1683646,1700128,1709611,1715503
40,1,2,42,Pennsylvania,0,30 - 39,1490609,1488367,1479041,1484083,1498022,1514496
40,1,2,42,Pennsylvania,0,40 - 49,1804657,1798749,1770180,1734508,1689964,1641102
40,1,2,42,Pennsylvania,0,50 - 59,1863252,1869287,1891250,1900657,1901293,1896991
40,1,2,42,Pennsylvania,0,60 - 69,1296301,1306698,1355505,1401730,1436149,1483475
40,1,2,42,Pennsylvania,0,70 - 79,788888,788329,790887,803858,832012,852214
40,1,2,42,Pennsylvania,0,80 - 89,617520,617520,621762,624633,622426,618011
40,1,2,42,Pennsylvania,0,999,12692699,12701028,12735961,12762771,12773004,12780269
40,1,2,42,Pennsylvania,1,0 - 9,757575,756358,753018,750626,747608,744097
40,1,2,42,Pennsylvania,1,10 - 19,867758,865010,853429,840133,827810,818430
40,1,2,42,Pennsylvania,1,20 - 29,831308,834889,849622,859680,866407,870314
40,1,2,42,Pennsylvania,1,30 - 39,741981,741075,737047,740797,748960,758286
40,1,2,42,Pennsylvania,1,40 - 49,890022,887208,873918,857929,836879,813339
40,1,2,42,Pennsylvania,1,50 - 59,914114,916967,927135,930865,931152,928917
40,1,2,42,Pennsylvania,1,60 - 69,616660,621950,646451,669765,687180,710772
40,1,2,42,Pennsylvania,1,70 - 79,346084,346342,349085,356410,370371,380506
40,1,2,42,Pennsylvania,1,80 - 89,216346,216346,219882,222623,223520,223217
40,1,2,42,Pennsylvania,1,999,6181848,6187270,6209587,6228828,6239887,6247878
40,1,2,42,Pennsylvania,2,0 - 9,725598,724162,720924,718057,714617,710670
40,1,2,42,Pennsylvania,2,10 - 19,828590,826153,816319,804358,793492,785280
40,1,2,42,Pennsylvania,2,20 - 29,820643,823375,834024,840448,843204,845189
40,1,2,42,Pennsylvania,2,30 - 39,748628,747292,741994,743286,749062,756210
40,1,2,42,Pennsylvania,2,40 - 49,914635,911541,896262,876579,853085,827763
40,1,2,42,Pennsylvania,2,50 - 59,949138,952320,964115,969792,970141,968074
40,1,2,42,Pennsylvania,2,60 - 69,679641,684748,709054,731965,748969,772703
40,1,2,42,Pennsylvania,2,70 - 79,442804,441987,441802,447448,461641,471708
40,1,2,42,Pennsylvania,2,80 - 89,401174,401174,401880,402010,398906,394794
40,1,2,42,Pennsylvania,2,999,6510851,6513758,6526374,6533943,6533117,6532391
40,1,1,44,Rhode Island,0,0 - 9,117888,117524,116307,115020,113905,112698
40,1,1,44,Rhode Island,0,10 - 19,143506,143070,140515,138678,136570,135703
40,1,1,44,Rhode Island,0,20 - 29,146671,147262,148707,150353,151445,152882
40,1,1,44,Rhode Island,0,30 - 39,123326,123186,121938,122060,122982,124557
40,1,1,44,Rhode Island,0,40 - 49,153593,153052,149751,145827,141633,137343
40,1,1,44,Rhode Island,0,50 - 59,151549,152294,154401,156171,156577,156855
40,1,1,44,Rhode Island,0,60 - 69,102759,103622,107266,110999,113816,117581
40,1,1,44,Rhode Island,0,70 - 79,57730,57691,57848,59254,61716,63621
40,1,1,44,Rhode Island,0,80 - 89,51458,51458,50803,50331,50536,49893
40,1,1,44,Rhode Island,0,999,1048480,1049244,1047536,1048693,1049180,1051133
40,1,1,44,Rhode Island,1,0 - 9,60447,60230,59611,58841,58249,57581
40,1,1,44,Rhode Island,1,10 - 19,72540,72345,71065,70138,69104,68634
40,1,1,44,Rhode Island,1,20 - 29,73277,73654,74533,75558,76189,76954
40,1,1,44,Rhode Island,1,30 - 39,59840,59836,59553,59752,60495,61559
40,1,1,44,Rhode Island,1,40 - 49,74314,74064,72404,70476,68456,66485
40,1,1,44,Rhode Island,1,50 - 59,72927,73254,74157,74975,75149,75229
40,1,1,44,Rhode Island,1,60 - 69,48969,49403,51197,53013,54233,55933
40,1,1,44,Rhode Island,1,70 - 79,25027,25028,25191,25949,27248,28187
40,1,1,44,Rhode Island,1,80 - 89,17445,17445,17413,17271,17479,17430
40,1,1,44,Rhode Island,1,999,504786,505323,505124,505973,506602,507992
40,1,1,44,Rhode Island,2,0 - 9,57441,57294,56696,56179,55656,55117
40,1,1,44,Rhode Island,2,10 - 19,70966,70725,69450,68540,67466,67069
40,1,1,44,Rhode Island,2,20 - 29,73394,73608,74174,74795,75256,75928
40,1,1,44,Rhode Island,2,30 - 39,63486,63350,62385,62308,62487,62998
40,1,1,44,Rhode Island,2,40 - 49,79279,78988,77347,75351,73177,70858
40,1,1,44,Rhode Island,2,50 - 59,78622,79040,80244,81196,81428,81626
40,1,1,44,Rhode Island,2,60 - 69,53790,54219,56069,57986,59583,61648
40,1,1,44,Rhode Island,2,70 - 79,32703,32663,32657,33305,34468,35434
40,1,1,44,Rhode Island,2,80 - 89,34013,34013,33390,33060,33057,32463
40,1,1,44,Rhode Island,2,999,543694,543921,542412,542720,542578,543141
40,3,5,45,South Carolina,0,0 - 9,598149,597801,595824,596846,597144,598730
40,3,5,45,South Carolina,0,10 - 19,622193,620116,614433,610702,609232,610535
40,3,5,45,South Carolina,0,20 - 29,613371,616323,624190,633763,642199,650805
40,3,5,45,South Carolina,0,30 - 39,575386,575240,571049,572885,578721,585132
40,3,5,45,South Carolina,0,40 - 49,633806,633688,630714,627199,621925,614699
40,3,5,45,South Carolina,0,50 - 59,629398,632092,640552,648790,657054,664904
40,3,5,45,South Carolina,0,60 - 69,496082,500337,519884,538872,554099,574320
40,3,5,45,South Carolina,0,70 - 79,266731,268929,279196,292343,309103,325108
40,3,5,45,South Carolina,0,80 - 89,149583,149583,153277,157603,161597,165978
40,3,5,45,South Carolina,0,999,4584699,4595251,4629119,4679003,4731074,4790211
40,3,5,45,South Carolina,1,0 - 9,303732,303566,302647,303216,303591,304574
40,3,5,45,South Carolina,1,10 - 19,317182,316019,313607,311340,310440,310413
40,3,5,45,South Carolina,1,20 - 29,300657,302220,306077,311767,317031,321767
40,3,5,45,South Carolina,1,30 - 39,281392,281256,278665,278885,281161,284058
40,3,5,45,South Carolina,1,40 - 49,308131,307993,306140,304581,301677,297990
40,3,5,45,South Carolina,1,50 - 59,299173,300492,304813,308821,313105,316976
40,3,5,45,South Carolina,1,60 - 69,234459,236352,245030,253250,259591,268206
40,3,5,45,South Carolina,1,70 - 79,119635,120769,126030,132563,140766,148588
40,3,5,45,South Carolina,1,80 - 89,52121,52121,54449,56846,59005,61378
40,3,5,45,South Carolina,1,999,2216482,2221374,2237458,2261269,2286367,2313950
40,3,5,45,South Carolina,2,0 - 9,294417,294235,293177,293630,293553,294156
40,3,5,45,South Carolina,2,10 - 19,305011,304097,300826,299362,298792,300122
40,3,5,45,South Carolina,2,20 - 29,312714,314103,318113,321996,325168,329038
40,3,5,45,South Carolina,2,30 - 39,293994,293984,292384,294000,297560,301074
40,3,5,45,South Carolina,2,40 - 49,325675,325695,324574,322618,320248,316709
40,3,5,45,South Carolina,2,50 - 59,330225,331600,335739,339969,343949,347928
40,3,5,45,South Carolina,2,60 - 69,261623,263985,274854,285622,294508,306114
40,3,5,45,South Carolina,2,70 - 79,147096,148160,153166,159780,168337,176520
40,3,5,45,South Carolina,2,80 - 89,97462,97462,98828,100757,102592,104600
40,3,5,45,South Carolina,2,999,2368217,2373877,2391661,2417734,2444707,2476261
40,2,4,46,South Dakota,0,0 - 9,115156,115547,116751,118255,120108,120758
40,2,4,46,South Dakota,0,10 - 19,111441,111716,112002,111748,112579,113499
40,2,4,46,South Dakota,0,20 - 29,111020,111131,111863,113606,115061,115615
40,2,4,46,South Dakota,0,30 - 39,94572,95018,96654,98986,101791,104037
40,2,4,46,South Dakota,0,40 - 49,104407,103904,101312,99544,97157,94765
40,2,4,46,South Dakota,0,50 - 59,113580,114055,115747,117107,117951,117687
40,2,4,46,South Dakota,0,60 - 69,75518,76370,80539,84955,88922,93500
40,2,4,46,South Dakota,0,70 - 79,47407,47340,47487,48042,49747,51084
40,2,4,46,South Dakota,0,80 - 89,37230,37230,37856,38294,38624,38666
40,2,4,46,South Dakota,0,999,810331,812416,820211,830537,841940,849611
40,2,4,46,South Dakota,1,0 - 9,59080,59216,59908,60706,61737,62125
40,2,4,46,South Dakota,1,10 - 19,57241,57437,57737,57540,57951,58375
40,2,4,46,South Dakota,1,20 - 29,56827,56875,57369,58345,59225,59707
40,2,4,46,South Dakota,1,30 - 39,47999,48298,49403,50775,52212,53374
40,2,4,46,South Dakota,1,40 - 49,52754,52495,51352,50639,49429,48242
40,2,4,46,South Dakota,1,50 - 59,57261,57429,58147,58750,59203,58966
40,2,4,46,South Dakota,1,60 - 69,37665,38138,40307,42527,44576,47085
40,2,4,46,South Dakota,1,70 - 79,21539,21561,21848,22272,23216,23964
40,2,4,46,South Dakota,1,80 - 89,13750,13750,14019,14237,14363,14458
40,2,4,46,South Dakota,1,999,404116,405227,410090,415791,421912,426296
40,2,4,46,South Dakota,2,0 - 9,56076,56331,56843,57549,58371,58633
40,2,4,46,South Dakota,2,10 - 19,54200,54279,54265,54208,54628,55124
40,2,4,46,South Dakota,2,20 - 29,54193,54256,54494,55261,55836,55908
40,2,4,46,South Dakota,2,30 - 39,46573,46720,47251,48211,49579,50663
40,2,4,46,South Dakota,2,40 - 49,51653,51409,49960,48905,47728,46523
40,2,4,46,South Dakota,2,50 - 59,56319,56626,57600,58357,58748,58721
40,2,4,46,South Dakota,2,60 - 69,37853,38232,40232,42428,44346,46415
40,2,4,46,South Dakota,2,70 - 79,25868,25779,25639,25770,26531,27120
40,2,4,46,South Dakota,2,80 - 89,23480,23480,23837,24057,24261,24208
40,2,4,46,South Dakota,2,999,406215,407189,410121,414746,420028,423315
40,3,6,47,Tennessee,0,0 - 9,819999,819104,815724,817479,818043,818117
40,3,6,47,Tennessee,0,10 - 19,855358,853949,848762,844643,840466,841063
40,3,6,47,Tennessee,0,20 - 29,832447,836206,847810,863210,873374,887337
40,3,6,47,Tennessee,0,30 - 39,823212,822826,816534,816859,821389,825728
40,3,6,47,Tennessee,0,40 - 49,894154,895054,892564,886313,875951,863061
40,3,6,47,Tennessee,0,50 - 59,873829,877878,888841,897923,906306,911383
40,3,6,47,Tennessee,0,60 - 69,651256,656458,678110,698077,713994,735577
40,3,6,47,Tennessee,0,70 - 79,361083,363082,372094,384657,402004,417259
40,3,6,47,Tennessee,0,80 - 89,211980,211980,217216,221503,224843,228199
40,3,6,47,Tennessee,0,999,6323318,6337831,6377655,6430664,6476370,6527724
40,3,6,47,Tennessee,1,0 - 9,418212,417850,415998,416903,416742,416840
40,3,6,47,Tennessee,1,10 - 19,437366,436816,434474,431992,429252,429144
40,3,6,47,Tennessee,1,20 - 29,409803,411595,417251,425921,431810,439340
40,3,6,47,Tennessee,1,30 - 39,405323,405007,401377,401373,403465,405122
40,3,6,47,Tennessee,1,40 - 49,438068,438559,437568,435058,430074,424026
40,3,6,47,Tennessee,1,50 - 59,420568,422381,427253,431781,436013,438711
40,3,6,47,Tennessee,1,60 - 69,311056,313546,323519,332075,338857,348313
40,3,6,47,Tennessee,1,70 - 79,159758,160843,165718,172475,181342,188965
40,3,6,47,Tennessee,1,80 - 89,73165,73165,76177,78488,80545,82728
40,3,6,47,Tennessee,1,999,3073319,3080418,3099335,3126066,3148100,3173189
40,3,6,47,Tennessee,2,0 - 9,401787,401254,399726,400576,401301,401277
40,3,6,47,Tennessee,2,10 - 19,417992,417133,414288,412651,411214,411919
40,3,6,47,Tennessee,2,20 - 29,422644,424611,430559,437289,441564,447997
40,3,6,47,Tennessee,2,30 - 39,417889,417819,415157,415486,417924,420606
40,3,6,47,Tennessee,2,40 - 49,456086,456495,454996,451255,445877,439035
40,3,6,47,Tennessee,2,50 - 59,453261,455497,461588,466142,470293,472672
40,3,6,47,Tennessee,2,60 - 69,340200,342912,354591,366002,375137,387264
40,3,6,47,Tennessee,2,70 - 79,201325,202239,206376,212182,220662,228294
40,3,6,47,Tennessee,2,80 - 89,138815,138815,141039,143015,144298,145471
40,3,6,47,Tennessee,2,999,3249999,3257413,3278320,3304598,3328270,3354535
40,3,7,48,Texas,0,0 - 9,3856708,3862560,3887531,3913527,3940707,3967059
40,3,7,48,Texas,0,10 - 19,3755968,3763108,3790249,3811993,3845036,3886800
40,3,7,48,Texas,0,20 - 29,3604936,3620626,3694331,3766667,3830998,3904339
40,3,7,48,Texas,0,30 - 39,3490488,3499848,3538589,3591344,3659062,3733270
40,3,7,48,Texas,0,40 - 49,3441165,3446558,3476058,3494472,3502005,3516612
40,3,7,48,Texas,0,50 - 59,3096045,3115766,3198299,3270468,3330788,3382155
40,3,7,48,Texas,0,60 - 69,2027827,2048171,2143355,2235733,2322188,2418793
40,3,7,48,Texas,0,70 - 79,1096451,1103288,1136652,1176361,1232820,1287826
40,3,7,48,Texas,0,80 - 89,652537,652537,677596,699390,717359,735408
40,3,7,48,Texas,0,999,25022125,25118289,25542660,25959955,26380963,26832262
40,3,7,48,Texas,1,0 - 9,1967963,1970890,1982952,1995815,2010121,2023780
40,3,7,48,Texas,1,10 - 19,1924411,1928493,1942844,1952043,1965475,1984353
40,3,7,48,Texas,1,20 - 29,1817681,1825899,1864215,1906020,1942890,1983124
40,3,7,48,Texas,1,30 - 39,1731126,1735996,1756707,1785788,1823354,1863929
40,3,7,48,Texas,1,40 - 49,1709875,1712519,1726496,1734661,1738052,1744352
40,3,7,48,Texas,1,50 - 59,1517811,1527636,1568826,1605565,1635846,1662722
40,3,7,48,Texas,1,60 - 69,969048,978627,1023775,1066828,1107522,1152978
40,3,7,48,Texas,1,70 - 79,492416,495789,512116,531691,558675,584666
40,3,7,48,Texas,1,80 - 89,240028,240028,252325,262370,271168,280462
40,3,7,48,Texas,1,999,12370359,12418629,12630256,12840781,13053103,13280366
40,3,7,48,Texas,2,0 - 9,1888745,1891670,1904579,1917712,1930586,1943279
40,3,7,48,Texas,2,10 - 19,1831557,1834615,1847405,1859950,1879561,1902447
40,3,7,48,Texas,2,20 - 29,1787255,1794727,1830116,1860647,1888108,1921215
40,3,7,48,Texas,2,30 - 39,1759362,1763852,1781882,1805556,1835708,1869341
40,3,7,48,Texas,2,40 - 49,1731290,1734039,1749562,1759811,1763953,1772260
40,3,7,48,Texas,2,50 - 59,1578234,1588130,1629473,1664903,1694942,1719433
40,3,7,48,Texas,2,60 - 69,1058779,1069544,1119580,1168905,1214666,1265815
40,3,7,48,Texas,2,70 - 79,604035,607499,624536,644670,674145,703160
40,3,7,48,Texas,2,80 - 89,412509,412509,425271,437020,446191,454946
40,3,7,48,Texas,2,999,12651766,12699660,12912404,13119174,13327860,13551896
40,4,8,49,Utah,0,0 - 9,513496,513642,515016,514762,515316,514327
40,4,8,49,Utah,0,10 - 19,448933,449741,453392,458369,468117,475491
40,4,8,49,Utah,0,20 - 29,453287,453616,454460,454863,456817,459229
40,4,8,49,Utah,0,30 - 39,392588,395311,405729,417097,427991,435174
40,4,8,49,Utah,0,40 - 49,307934,308929,313000,316432,320445,326053
40,4,8,49,Utah,0,50 - 59,285111,286794,293268,298694,302828,304708
40,4,8,49,Utah,0,60 - 69,186594,188714,198357,208073,217375,227061
40,4,8,49,Utah,0,70 - 79,104579,105258,108615,112422,118598,124151
40,4,8,49,Utah,0,80 - 89,65403,65403,67448,68689,70139,71444
40,4,8,49,Utah,0,999,2757925,2767852,2809285,2849401,2897626,2937638
40,4,8,49,Utah,1,0 - 9,263209,263277,264170,264193,264598,264214
40,4,8,49,Utah,1,10 - 19,228805,229376,231605,234446,239226,242772
40,4,8,49,Utah,1,20 - 29,229688,229593,229320,229576,230621,232048
40,4,8,49,Utah,1,30 - 39,199604,200991,206174,211922,217509,221102
40,4,8,49,Utah,1,40 - 49,155172,155763,158167,160269,162579,165505
40,4,8,49,Utah,1,50 - 59,141267,142054,145231,148110,150062,150991
40,4,8,49,Utah,1,60 - 69,90367,91419,96157,100960,105611,110538
40,4,8,49,Utah,1,70 - 79,48722,49026,50632,52435,55439,58022
40,4,8,49,Utah,1,80 - 89,26364,26364,27583,28407,29232,30068
40,4,8,49,Utah,1,999,1383198,1388130,1409039,1430318,1454877,1475260
40,4,8,49,Utah,2,0 - 9,250287,250365,250846,250569,250718,250113
40,4,8,49,Utah,2,10 - 19,220128,220365,221787,223923,228891,232719
40,4,8,49,Utah,2,20 - 29,223599,224023,225140,225287,226196,227181
40,4,8,49,Utah,2,30 - 39,192984,194320,199555,205175,210482,214072
40,4,8,49,Utah,2,40 - 49,152762,153166,154833,156163,157866,160548
